"date","open","high","low","close","volume","oi"
10/02/1967,209.71,212.23,209.71,212.15,1633000,0
10/05/1967,212.15,213.83,211.41,213.81,1457000,0
10/06/1967,213.81,214.03,208.07,208.07,1585000,0
10/07/1967,208.07,208.07,205.09,206.89,1520000,0
10/08/1967,206.89,207.62,202.49,203.63,1578000,0
10/09/1967,203.63,205.12,202.14,202.46,1453000,0
10/12/1967,202.46,202.46,197.85,199.63,1178000,0
10/13/1967,199.63,202.05,199.01,201.23,1318000,0
10/14/1967,201.23,201.24,196.39,197.49,1456000,0
10/15/1967,197.49,197.49,192.85,193.07,1598000,0
10/16/1967,193.07,193.54,182.96,183.29,1959000,0
10/19/1967,183.29,183.30,155.63,155.65,2229000,0
10/20/1967,155.65,156.76,142.38,143.96,2841000,0
10/21/1967,143.96,160.27,143.96,158.78,2881000,0
10/22/1967,158.78,158.78,149.19,149.99,2498000,0
10/23/1967,149.99,149.99,145.04,145.42,1770000,0
10/26/1967,145.42,145.42,128.21,128.43,1905000,0
10/27/1967,128.43,134.94,128.43,129.87,2073000,0
10/28/1967,129.87,131.95,126.25,131.21,2022000,0
10/29/1967,131.21,144.31,131.21,143.64,2059000,0
10/30/1967,143.64,152.11,143.64,150.07,2081000,0
11/02/1967,150.07,152.51,148.51,152.20,1380000,0
11/03/1967,152.20,152.20,143.78,147.13,1392000,0
11/04/1967,147.13,149.34,143.86,147.95,1236000,0
11/05/1967,147.95,153.60,147.78,153.03,1410000,0
11/06/1967,153.03,154.12,150.57,150.68,1415400,0
11/09/1967,150.68,150.68,145.35,146.49,1155000,0
11/10/1967,146.49,146.49,143.13,143.45,1395500,0
11/11/1967,143.45,147.26,143.45,145.48,1207000,0
11/12/1967,145.48,151.02,145.48,149.85,1507700,0
11/13/1967,149.85,150.95,147.93,147.95,1201900,0
11/16/1967,147.95,150.63,146.73,147.46,1117800,0
11/17/1967,147.46,147.46,142.78,143.57,1268300,0
11/18/1967,143.57,145.54,142.15,144.84,1261500,0
11/19/1967,144.84,145.09,140.90,141.06,1279800,0
11/20/1967,141.06,141.23,137.71,140.84,1260900,0
11/23/1967,140.84,141.84,139.77,141.84,940700,0
11/24/1967,141.84,145.86,141.84,144.66,1289200,0
11/25/1967,144.66,145.26,143.82,144.99,1132500,0
11/27/1967,145.00,145.00,143.23,143.35,647800,0
11/30/1967,143.35,143.35,133.14,137.13,1474500,0
12/01/1967,137.13,139.37,136.54,137.16,1118500,0
12/02/1967,137.16,138.60,136.16,137.96,1090800,0
12/03/1967,137.96,138.88,132.87,132.95,1294300,0
12/04/1967,132.95,132.95,129.46,130.43,1365300,0
12/07/1967,130.43,133.43,130.43,133.15,1183300,0
12/08/1967,133.15,136.72,133.15,136.69,1377300,0
12/09/1967,136.69,140.41,135.99,139.76,825300,0
12/10/1967,139.63,141.46,135.41,139.01,1500200,0
12/11/1967,139.01,140.17,138.83,139.82,1180300,0
12/14/1967,139.82,146.35,139.82,146.08,1449700,0
12/15/1967,146.08,148.23,146.08,146.89,1532500,0
12/16/1967,146.89,151.29,146.21,151.06,1492500,0
12/17/1967,151.06,152.79,149.84,149.91,1668100,0
12/18/1967,149.91,154.84,149.91,154.74,1490400,0
12/21/1967,154.74,156.18,154.31,156.02,1428300,0
12/22/1967,156.02,156.06,153.14,155.55,1490200,0
12/23/1967,155.55,158.30,155.55,158.06,1640800,0
12/24/1967,158.06,158.42,157.38,158.18,820100,0
12/28/1967,158.18,158.18,151.80,152.78,1155200,0
12/29/1967,152.78,154.69,152.57,154.35,1200800,0
12/30/1967,154.35,157.59,154.35,157.29,1529200,0
12/31/1967,157.29,157.29,154.96,156.25,1604000,0
01/04/1968,156.25,162.10,156.25,161.81,1108200,0
01/05/1968,161.81,166.37,161.81,164.28,1494900,0
01/06/1968,164.28,166.74,163.72,166.18,1355800,0
01/07/1968,166.18,168.71,163.93,168.70,1370400,0
01/08/1968,168.70,169.14,158.13,158.20,1440600,0
01/11/1968,158.20,158.88,155.24,158.88,1287500,0
01/12/1968,158.88,159.49,152.15,155.73,1203500,0
01/13/1968,155.73,157.00,152.80,155.54,1156700,0
01/14/1968,155.54,157.43,155.51,156.04,1015100,0
01/15/1968,156.04,161.38,156.04,159.82,1341600,0
01/18/1968,159.82,159.88,157.93,159.02,909900,0
01/19/1968,159.02,159.38,156.92,158.01,1073000,0
01/20/1968,158.01,158.02,151.79,152.46,1335000,0
01/21/1968,152.46,153.80,151.57,152.95,1245600,0
01/22/1968,152.95,154.99,152.95,154.35,1491600,0
01/25/1968,154.35,157.85,154.35,157.05,1068600,0
01/26/1968,157.05,157.07,154.79,155.23,1029100,0
01/27/1968,155.23,156.52,154.79,155.43,1134400,0
01/28/1968,155.43,158.01,155.43,157.65,1236700,0
01/29/1968,157.65,159.15,157.26,159.13,1354200,0
02/01/1968,159.13,160.40,158.45,158.62,1176200,0
02/02/1968,158.62,159.04,157.51,158.98,1135100,0
02/03/1968,158.98,159.53,156.13,156.58,1303500,0
02/04/1968,156.58,157.71,156.10,157.38,1215100,0
02/05/1968,157.38,159.26,157.38,158.01,1211300,0
02/08/1968,158.01,158.40,156.66,157.88,1200700,0
02/09/1968,157.88,159.05,157.51,158.93,1072100,0
02/10/1968,158.93,162.49,158.88,162.24,1288500,0
02/11/1968,162.24,163.62,161.94,162.96,1389000,0
02/12/1968,162.96,164.86,162.96,163.93,1128000,0
02/16/1968,163.93,165.70,163.35,165.54,1050600,0
02/17/1968,165.54,167.78,165.54,165.80,1323700,0
02/18/1968,165.80,167.11,165.31,165.75,1324100,0
02/19/1968,165.75,167.34,165.35,167.07,1287100,0
02/22/1968,167.07,170.29,167.07,170.20,1292100,0
02/23/1968,170.27,171.71,169.99,171.29,1292500,0
02/24/1968,171.29,173.07,171.09,172.48,1329600,0
02/25/1968,172.48,174.05,170.70,170.79,1540100,0
02/26/1968,170.79,171.04,169.68,170.65,1120600,0
02/29/1968,170.65,172.73,170.20,172.64,1248800,0
03/01/1968,172.64,173.37,171.72,172.63,1368300,0
03/02/1968,172.63,175.68,172.54,175.12,1460800,0
03/03/1968,175.12,177.28,175.07,176.50,1442100,0
03/04/1968,176.50,177.42,174.76,177.39,1412200,0
03/07/1968,177.39,178.66,176.78,178.46,1219800,0
03/08/1968,178.46,180.54,178.46,179.63,1591500,0
03/09/1968,179.63,182.03,179.63,181.24,1586700,0
03/10/1968,181.24,182.74,178.29,178.43,1602300,0
03/11/1968,178.43,178.76,175.68,177.89,1266000,0
03/14/1968,177.89,179.22,177.89,179.21,1081100,0
03/15/1968,179.21,179.32,177.49,178.32,1304300,0
03/16/1968,178.32,180.45,177.37,180.42,1418600,0
03/17/1968,180.42,182.12,180.42,181.24,1610500,0
03/18/1968,181.24,182.57,180.36,181.04,1891200,0
03/21/1968,181.04,181.07,177.72,178.90,1218700,0
03/22/1968,178.90,180.26,178.63,180.01,1216500,0
03/23/1968,180.01,180.61,178.41,179.24,1471400,0
03/24/1968,179.24,179.24,174.05,174.76,1489100,0
03/25/1968,174.76,175.52,172.51,172.88,1164800,0
03/28/1968,172.88,173.15,170.52,172.84,1090400,0
03/29/1968,172.84,175.13,172.84,173.66,1182300,0
03/30/1968,173.66,174.41,171.44,172.13,1214900,0
03/31/1968,172.13,173.35,171.09,173.26,1245300,0
04/04/1968,173.26,173.26,170.87,171.40,951300,0
04/05/1968,171.40,172.97,171.26,172.90,1186200,0
04/06/1968,172.90,176.60,172.82,176.60,1376100,0
04/07/1968,176.60,178.22,176.60,177.33,1335200,0
04/08/1968,177.30,179.56,176.91,178.93,1344500,0
04/11/1968,179.39,180.21,178.61,179.94,1228500,0
04/12/1968,180.12,180.65,178.99,180.10,1233800,0
04/13/1968,180.10,180.91,178.93,180.38,1302200,0
04/14/1968,180.22,180.22,173.20,173.27,1420500,0
04/15/1968,173.16,173.79,170.14,173.13,1301700,0
04/18/1968,173.17,173.95,172.05,173.55,1020100,0
04/19/1968,173.91,177.02,173.91,174.35,1285400,0
04/20/1968,174.27,174.27,172.61,172.93,1335400,0
04/21/1968,173.23,174.66,171.57,172.07,1424300,0
04/22/1968,171.89,173.64,171.89,173.32,1243600,0
04/25/1968,173.38,174.93,173.38,174.40,1051100,0
04/26/1968,174.48,176.85,174.48,176.74,1257300,0
04/27/1968,176.74,177.79,176.54,177.21,1223700,0
04/28/1968,177.28,177.62,176.49,176.73,1288100,0
04/29/1968,176.74,176.74,174.76,175.92,1213400,0
05/02/1968,175.93,177.04,175.43,176.74,978100,0
05/03/1968,176.85,179.63,176.85,178.99,1310600,0
05/04/1968,179.12,180.10,178.43,178.63,1342100,0
05/05/1968,178.53,178.66,177.15,177.68,1212400,0
05/06/1968,177.70,178.62,176.95,177.18,1227400,0
05/09/1968,177.11,177.11,174.43,174.93,1009300,0
05/10/1968,174.81,175.57,173.40,174.32,1153300,0
05/11/1968,174.01,174.01,169.82,170.80,1187500,0
05/12/1968,170.82,172.03,170.82,171.71,1027300,0
05/13/1968,171.97,173.96,171.97,173.85,1040900,0
05/16/1968,174.04,175.20,173.37,174.99,982400,0
05/17/1968,175.24,177.36,174.07,174.07,1245400,0
05/18/1968,174.07,174.16,169.73,170.29,1418700,0
05/19/1968,170.15,170.54,167.51,170.35,1447900,0
05/20/1968,170.45,171.55,169.65,169.88,1736100,0
05/23/1968,169.74,169.80,166.76,167.65,1206400,0
05/24/1968,167.79,169.33,167.26,169.21,1097300,0
05/25/1968,169.23,170.15,168.84,169.01,1160500,0
05/26/1968,169.07,170.07,168.70,169.85,946700,0
05/27/1968,169.70,169.96,168.96,169.59,879100,0
05/31/1968,169.51,173.45,169.41,173.35,1064000,0
06/01/1968,173.49,177.26,173.49,176.68,1367800,0
06/02/1968,176.54,178.10,175.78,176.45,1257500,0
06/03/1968,176.67,178.68,176.51,178.01,1193700,0
06/06/1968,177.93,179.80,177.88,179.74,1099700,0
06/07/1968,179.59,181.07,179.16,179.76,1407500,0
06/08/1968,179.87,183.14,179.77,183.01,1558000,0
06/09/1968,183.01,183.57,181.90,182.77,1433000,0
06/10/1968,182.83,185.18,182.33,184.29,1453200,0
06/13/1968,184.49,185.01,183.76,184.74,1284700,0
06/14/1968,185.09,187.16,185.09,185.77,1748600,0
06/15/1968,185.54,186.17,184.46,186.10,1607200,0
06/16/1968,185.78,185.78,183.82,184.51,1460800,0
06/17/1968,184.69,184.97,183.37,183.94,1464000,0
06/20/1968,184.00,184.00,182.76,183.20,1097000,0
06/21/1968,183.38,184.79,182.78,184.79,1544600,0
06/22/1968,184.93,187.60,184.93,186.98,1739500,0
06/23/1968,186.98,187.49,186.32,187.07,1640300,0
06/24/1968,187.15,187.74,186.64,187.35,1384700,0
06/27/1968,187.10,187.16,185.04,185.12,1027900,0
06/28/1968,185.09,188.30,184.73,188.19,1312300,0
06/29/1968,188.27,189.16,186.89,187.79,1478500,0
06/30/1968,187.73,189.35,187.43,189.02,1399900,0
07/01/1968,189.23,190.18,188.92,189.96,1173800,0
07/05/1968,189.95,191.96,188.76,191.90,1090200,0
07/06/1968,191.83,192.77,190.10,190.43,1476400,0
07/07/1968,190.34,190.34,188.04,189.38,1407900,0
07/08/1968,189.21,189.29,187.80,188.15,1266400,0
07/11/1968,188.42,188.95,187.43,187.68,1066100,0
07/12/1968,188.31,188.54,186.20,187.24,1329500,0
07/13/1968,187.24,188.56,186.55,188.12,1327200,0
07/14/1968,188.18,188.97,187.35,188.68,1382900,0
07/15/1968,188.57,189.33,187.99,188.51,1363800,0
07/18/1968,188.59,189.37,187.66,188.79,1226700,0
07/19/1968,188.52,188.52,184.96,185.78,1499800,0
07/20/1968,185.85,186.82,184.68,185.26,1413700,0
07/21/1968,184.92,184.92,182.10,182.40,1327600,0
07/22/1968,182.38,182.38,180.37,181.86,2032200,0
07/25/1968,181.82,182.05,180.62,181.59,969600,0
07/26/1968,181.30,181.30,179.32,179.71,1111900,0
07/27/1968,179.74,180.44,176.95,177.37,1259700,0
07/28/1968,177.46,178.59,176.38,178.22,1162600,0
07/29/1968,178.51,181.32,178.51,181.16,1208300,0
08/01/1968,181.15,182.19,180.68,181.44,1059700,0
08/02/1968,181.43,182.09,179.65,180.54,1244700,0
08/03/1968,180.69,181.32,180.01,181.07,1236400,0
08/04/1968,181.15,181.99,180.79,181.18,1146500,0
08/05/1968,181.17,181.17,179.77,179.90,1062600,0
08/08/1968,180.04,180.77,179.70,179.82,1024600,0
08/09/1968,179.95,180.05,176.18,177.27,1278200,0
08/10/1968,177.07,177.11,172.68,172.68,1366600,0
08/11/1968,172.96,174.68,172.96,174.63,1328900,0
08/12/1968,174.52,174.54,173.10,173.74,1092000,0
08/15/1968,173.63,173.63,169.96,170.09,1126000,0
08/16/1968,170.09,173.63,169.00,172.65,1289200,0
08/17/1968,172.54,173.93,171.76,172.90,1238500,0
08/18/1968,172.88,174.55,172.75,173.55,1157700,0
08/19/1968,173.69,174.29,172.32,172.82,1183800,0
08/22/1968,172.73,172.99,169.71,169.90,976800,0
08/23/1968,169.91,170.38,168.85,169.60,1101100,0
08/24/1968,169.71,172.16,169.21,171.96,1100700,0
08/25/1968,171.49,171.51,168.89,170.53,1027900,0
08/26/1968,170.29,171.21,170.29,170.98,916100,0
08/29/1968,171.13,173.21,171.13,172.76,834900,0
08/30/1968,172.85,173.01,171.75,172.37,945500,0
08/31/1968,172.46,173.25,170.41,170.99,1171400,0
09/01/1968,170.93,170.93,167.17,168.22,1063800,0
09/02/1968,168.73,171.88,168.73,171.46,963400,0
09/06/1968,171.61,172.37,170.90,171.93,869900,0
09/07/1968,172.15,172.92,170.60,172.10,1178200,0
09/08/1968,172.07,173.24,170.94,172.96,1166200,0
09/09/1968,173.07,176.15,171.65,175.48,1248100,0
09/12/1968,175.64,176.82,175.34,175.60,825100,0
09/13/1968,175.10,175.94,174.15,175.87,991200,0
09/14/1968,176.54,177.90,176.01,176.98,1310600,0
09/15/1968,176.99,177.08,175.24,175.41,1137300,0
09/16/1968,175.65,176.91,175.16,176.65,1134900,0
09/19/1968,176.63,176.75,174.71,176.11,998400,0
09/20/1968,175.74,177.07,175.72,176.80,1146600,0
09/21/1968,176.78,178.02,176.68,177.80,999500,0
09/22/1968,177.88,178.66,177.10,178.27,1342600,0
09/23/1968,178.23,178.23,177.06,177.48,1413700,0
09/26/1968,177.55,177.76,175.65,175.87,927500,0
09/27/1968,175.90,176.15,175.31,175.80,1037700,0
09/28/1968,175.85,177.22,175.28,177.05,1117200,0
09/29/1968,177.08,179.13,177.08,178.82,1214900,0
09/30/1968,178.99,180.31,178.55,179.37,1354400,0
10/03/1968,179.29,179.29,175.78,176.79,1074400,0
10/04/1968,176.74,177.55,175.85,176.29,1062200,0
10/05/1968,176.23,176.91,174.95,175.86,1318000,0
10/06/1968,175.90,176.88,175.32,176.24,1242100,0
10/07/1968,175.88,176.20,174.12,176.00,1549200,0
10/10/1968,175.98,176.04,173.48,174.93,968300,0
10/11/1968,175.07,175.85,174.07,175.63,1209900,0
10/12/1968,175.27,175.27,172.81,173.29,1184200,0
10/13/1968,173.15,175.21,172.88,174.84,1123800,0
10/14/1968,175.48,176.77,174.56,175.37,1191200,0
10/17/1968,175.49,176.09,175.15,175.79,996500,0
10/18/1968,176.00,176.99,174.88,176.99,1323300,0
10/19/1968,177.16,179.24,176.49,176.99,1425600,0
10/20/1968,177.07,180.52,177.07,180.37,1326800,0
10/21/1968,180.07,180.40,179.12,179.74,1387200,0
10/24/1968,179.79,180.22,178.20,178.41,1096300,0
10/25/1968,178.49,178.56,176.85,177.40,1116700,0
10/26/1968,177.31,177.45,175.46,176.35,1104100,0
10/27/1968,176.02,176.02,172.96,174.28,1226600,0
10/28/1968,174.28,175.18,174.00,174.88,1060100,0
10/31/1968,174.87,175.03,173.15,174.78,978800,0
11/01/1968,174.77,175.62,173.83,174.60,1103500,0
11/02/1968,174.60,174.60,172.71,174.01,1215400,0
11/03/1968,173.90,174.68,173.41,174.25,1171400,0
11/04/1968,173.79,174.77,172.74,173.56,1056200,0
11/07/1968,173.46,173.46,171.05,171.34,1014200,0
11/08/1968,171.62,174.40,171.62,173.75,1132500,0
11/09/1968,173.60,173.72,172.40,173.49,1104000,0
11/10/1968,173.51,174.08,172.55,173.27,1057300,0
11/11/1968,173.23,173.23,169.09,169.24,1096800,0
11/14/1968,169.41,169.98,167.85,168.96,1007700,0
11/15/1968,169.01,169.57,167.98,168.10,1118800,0
11/16/1968,168.41,168.50,165.18,165.52,1279900,0
11/17/1968,165.66,166.63,165.46,166.21,1401500,0
11/18/1968,166.15,166.76,165.46,166.52,1032400,0
11/21/1968,165.38,165.38,162.65,163.82,1119300,0
11/22/1968,163.90,164.72,163.27,164.35,1170800,0
11/23/1968,164.47,167.49,164.47,167.19,1036600,0
11/25/1968,167.07,167.07,165.12,165.72,500600,0
11/28/1968,165.64,166.46,164.44,165.99,938000,0
11/29/1968,166.14,167.30,165.60,167.17,1048200,0
11/30/1968,167.21,169.49,167.21,169.18,1253400,0
12/01/1968,169.13,171.82,168.74,171.33,1232700,0
12/02/1968,171.29,172.64,170.20,171.62,1250200,0
12/05/1968,172.85,173.96,172.85,172.85,1186700,0
12/06/1968,172.85,174.01,171.68,174.01,1160600,0
12/07/1968,174.01,174.24,172.76,172.84,1224800,0
12/08/1968,172.84,172.90,171.26,171.88,1098700,0
12/09/1968,171.88,172.26,171.21,171.79,1135600,0
12/12/1968,171.79,172.62,170.85,171.11,992200,0
12/13/1968,171.09,171.09,169.79,170.26,1141400,0
12/14/1968,170.26,171.54,170.06,170.87,1177400,0
12/15/1968,171.01,172.19,171.01,171.62,1116200,0
12/16/1968,171.62,174.24,171.55,174.01,1331400,0
12/19/1968,174.01,175.68,173.76,175.39,1311800,0
12/20/1968,175.39,176.82,174.94,175.07,1385000,0
12/21/1968,175.07,175.53,173.91,174.66,1374100,0
12/22/1968,174.66,175.12,173.87,174.76,1531400,0
12/23/1968,174.76,175.94,174.72,175.61,777100,0
12/27/1968,175.61,176.43,174.92,175.22,807800,0
12/28/1968,175.22,175.24,174.13,175.13,1051500,0
12/29/1968,175.13,176.99,175.01,176.68,1211400,0
12/30/1968,176.68,177.86,176.57,177.41,1369400,0
01/03/1969,177.40,177.40,172.95,174.63,936600,0
01/04/1969,174.93,177.85,174.93,177.56,1212700,0
01/05/1969,177.56,179.25,177.07,177.49,1350400,0
01/06/1969,177.49,178.51,177.28,177.52,1236500,0
01/09/1969,177.52,178.57,176.90,177.65,1099300,0
01/10/1969,177.65,177.76,176.36,177.07,1135200,0
01/11/1969,177.07,177.82,176.18,177.60,1157700,0
01/12/1969,177.82,179.45,177.82,179.00,1354300,0
01/13/1969,179.00,179.41,178.43,179.10,1228600,0
01/16/1969,179.10,179.84,178.58,179.20,1051600,0
01/17/1969,179.20,179.20,176.73,177.09,1377600,0
01/18/1969,177.09,179.06,176.35,178.65,1405200,0
01/19/1969,178.65,181.62,178.65,180.57,1623000,0
01/20/1969,180.57,181.32,179.24,180.32,1520700,0
01/23/1969,180.32,180.73,178.07,178.21,1140200,0
01/24/1969,178.21,180.55,177.90,180.18,1325900,0
01/25/1969,180.18,181.88,180.18,181.56,1215900,0
01/26/1969,181.56,184.11,180.76,183.99,1416800,0
01/27/1969,183.99,184.59,182.26,183.54,1762000,0
01/30/1969,183.54,185.01,183.54,184.79,1239400,0
01/31/1969,184.79,186.69,183.98,186.47,1370500,0
02/01/1969,186.47,188.64,186.47,188.37,1528900,0
02/02/1969,188.37,191.13,188.10,189.87,1637900,0
02/03/1969,189.87,190.64,188.94,189.98,1433500,0
02/06/1969,189.98,190.29,188.79,189.46,1282900,0
02/07/1969,189.46,192.99,189.22,192.05,1569100,0
02/08/1969,192.05,192.63,189.88,190.05,1527300,0
02/09/1969,190.05,190.48,188.07,188.69,1466800,0
02/10/1969,188.69,188.69,185.45,185.71,1327300,0
02/13/1969,185.71,186.18,184.61,185.40,1144900,0
02/14/1969,185.40,186.93,185.21,185.63,1328800,0
02/15/1969,185.63,187.43,185.45,187.41,1231800,0
02/16/1969,187.41,188.35,187.26,187.82,1492500,0
02/17/1969,187.82,189.44,187.60,188.51,1141500,0
02/21/1969,188.51,188.86,187.32,188.17,1152300,0
02/22/1969,188.17,188.17,184.68,185.76,1295200,0
02/23/1969,185.76,186.76,184.33,186.47,1168600,0
02/24/1969,186.47,186.79,184.35,184.59,1229100,0
02/27/1969,184.59,184.63,183.24,183.82,1094000,0
02/28/1969,183.82,185.04,183.23,183.79,1222100,0
03/01/1969,183.79,185.46,183.34,183.60,1287300,0
03/02/1969,183.60,185.54,183.60,185.46,1294900,0
03/03/1969,185.46,186.16,184.93,185.82,1359900,0
03/06/1969,185.82,187.58,185.82,187.51,1222100,0
03/07/1969,187.51,187.53,185.64,186.70,1359300,0
03/08/1969,186.70,187.68,185.93,186.26,1501400,0
03/09/1969,186.26,186.41,185.10,185.35,1420600,0
03/10/1969,185.35,185.66,184.18,184.99,1333700,0
03/13/1969,184.99,186.39,184.57,185.88,1183800,0
03/14/1969,185.88,186.54,185.02,185.35,1376100,0
03/15/1969,185.35,186.49,185.07,185.37,1412300,0
03/16/1969,185.37,187.42,185.13,187.13,1506800,0
03/17/1969,187.13,187.13,181.79,182.01,1393500,0
03/20/1969,182.01,182.01,178.96,179.88,1198400,0
03/21/1969,179.88,182.24,179.88,182.04,1237300,0
03/22/1969,182.04,182.04,180.20,180.59,1363800,0
03/23/1969,180.59,181.65,180.02,181.04,1491800,0
03/27/1969,181.04,181.79,180.36,181.15,988400,0
03/28/1969,181.15,182.57,181.15,182.01,1125500,0
03/29/1969,182.01,183.34,181.66,183.34,1229600,0
03/30/1969,183.34,184.46,182.32,184.37,1156100,0
03/31/1969,184.37,186.18,184.37,185.87,1250100,0
04/03/1969,185.87,186.79,185.66,185.83,1225300,0
04/04/1969,185.83,185.91,184.45,185.54,1395900,0
04/05/1969,185.54,186.24,184.99,186.09,1207500,0
04/06/1969,186.09,186.22,185.01,186.20,1140400,0
04/07/1969,186.20,188.60,186.13,188.40,1335800,0
04/10/1969,188.40,189.43,188.31,189.27,1098400,0
04/11/1969,189.27,191.52,189.27,190.91,1332700,0
04/12/1969,190.91,193.60,190.91,192.53,1613000,0
04/13/1969,192.53,193.45,191.15,191.83,1429900,0
04/14/1969,191.83,194.71,191.82,194.63,1446500,0
04/17/1969,194.63,195.12,194.08,194.59,1152200,0
04/18/1969,194.59,197.27,194.59,196.83,1534800,0
04/19/1969,196.83,198.72,196.73,198.07,1550100,0
04/20/1969,198.07,198.49,195.80,197.65,1410300,0
04/21/1969,197.65,199.05,197.40,198.86,1494700,0
04/24/1969,198.86,198.86,197.85,198.32,981700,0
04/25/1969,198.32,199.30,196.82,197.24,1236500,0
04/26/1969,197.24,197.76,196.68,197.25,1366600,0
04/27/1969,197.25,199.81,197.14,199.57,1374100,0
04/28/1969,199.57,200.49,198.81,200.47,1292400,0
05/01/1969,200.47,201.10,199.15,200.75,1167200,0
05/02/1969,200.75,201.63,200.15,200.74,1409800,0
05/03/1969,200.74,202.04,200.60,201.59,1424900,0
05/04/1969,201.59,202.99,201.41,202.10,1463800,0
05/05/1969,202.10,205.26,202.10,203.44,1560700,0
05/08/1969,203.44,203.96,201.85,203.04,1290300,0
05/09/1969,203.04,204.05,201.81,202.68,1356500,0
05/10/1969,202.68,203.54,202.38,203.01,1296600,0
05/11/1969,203.01,204.04,202.77,203.51,1449900,0
05/12/1969,203.51,207.18,203.51,207.15,1663600,0
05/15/1969,207.15,209.16,207.00,208.90,1336600,0
05/16/1969,208.90,209.13,207.44,208.26,1434600,0
05/17/1969,208.26,211.29,208.26,210.73,1699900,0
05/18/1969,210.73,211.48,210.20,211.06,1634500,0
05/19/1969,211.06,213.13,211.06,212.61,1819600,0
05/22/1969,212.61,213.70,211.46,212.37,1246100,0
05/23/1969,212.37,212.44,210.54,210.63,1409600,0
05/24/1969,210.63,212.07,209.71,211.99,1223600,0
05/25/1969,211.99,213.77,211.88,212.84,1291600,0
05/26/1969,212.84,214.46,212.63,214.43,1169900,0
05/30/1969,214.43,215.18,212.38,213.59,1161300,0
05/31/1969,213.59,215.07,213.04,214.54,1238100,0
06/01/1969,214.54,216.20,214.04,215.59,1358700,0
06/02/1969,215.59,218.11,215.28,217.79,1638000,0
06/05/1969,217.79,218.15,213.19,213.40,1377300,0
06/06/1969,213.40,215.05,212.82,214.40,1427500,0
06/07/1969,214.40,220.18,214.40,219.88,1602200,0
06/08/1969,219.88,220.81,219.15,219.39,1559600,0
06/09/1969,219.39,219.46,217.86,218.79,1404400,0
06/12/1969,218.79,218.79,216.86,218.60,1255600,0
06/13/1969,218.60,218.60,215.27,216.54,1469500,0
06/14/1969,216.54,217.73,215.75,216.66,1316200,0
06/15/1969,216.66,216.70,212.65,213.09,1375000,0
06/16/1969,213.09,213.09,211.06,212.82,1321100,0
06/19/1969,212.82,213.15,210.53,212.29,1095900,0
06/20/1969,212.29,213.11,210.98,211.04,1370700,0
06/21/1969,211.04,212.51,210.39,210.91,1364000,0
06/22/1969,210.91,212.45,210.65,212.22,1327900,0
